date,count_rate
2019-10-16,111.901
2019-10-17,112.281
2019-10-18,112.257
2019-10-19,112.419
2019-10-20,112.486
2019-10-21,112.572
2019-10-22,112.760
2019-10-23,113.038
2019-10-24,112.649
2019-10-25,112.435
2019-10-26,112.387
2019-10-27,112.309
2019-10-28,112.214
2019-10-29,112.553
2019-10-30,112.335
2019-10-31,112.133
2019-11-01,112.206
2019-11-02,111.958
2019-11-03,112.136
2019-11-04,112.132
2019-11-05,112.169
2019-11-06,112.601
2019-11-07,112.681
2019-11-08,112.772
2019-11-09,112.481
2019-11-10,112.571
2019-11-11,112.562
2019-11-12,111.855
2019-11-13,111.622
2019-11-14,111.835
2019-11-15,112.374
2019-11-16,112.308
2019-11-17,112.308
2019-11-18,112.058
2019-11-19,112.397
2019-11-20,112.694
2019-11-21,112.649
2019-11-22,112.270
2019-11-23,112.693
2019-11-24,112.396
2019-11-25,112.374
2019-11-26,112.511
2019-11-27,112.587
2019-11-28,112.333
2019-11-29,112.125
2019-11-30,112.116
2019-12-01,111.341
2019-12-02,111.533
2019-12-03,111.371
2019-12-04,111.734
2019-12-05,113.042
2019-12-06,113.606
2019-12-07,113.569
2019-12-08,113.691
2019-12-09,113.187
2019-12-10,112.269
2019-12-11,111.579
2019-12-12,112.078
2019-12-13,112.419
2019-12-14,112.508
2019-12-15,112.663
2019-12-16,112.688
2019-12-17,113.017
2019-12-18,112.757
2019-12-19,112.113
2019-12-20,112.155
2019-12-21,111.974
2019-12-22,112.160
2019-12-23,112.082
2019-12-24,112.347
2019-12-25,112.333
2019-12-26,112.415
2019-12-27,112.123
2019-12-28,111.990
2019-12-29,111.951
2019-12-30,112.517
2019-12-31,112.733
2020-01-01,112.523
2020-01-02,112.456
2020-01-03,113.113
2020-01-04,113.437
2020-01-05,112.429
2020-01-06,111.815
2020-01-07,111.799
2020-01-08,112.230
2020-01-09,112.472
2020-01-10,112.403
2020-01-11,112.257
2020-01-12,113.078
2020-01-13,112.877
2020-01-14,112.747
2020-01-15,112.605
2020-01-16,112.664
2020-01-17,112.550
2020-01-18,112.510
2020-01-19,112.870
2020-01-20,112.794
2020-01-21,113.478
2020-01-22,113.569
2020-01-23,113.031
2020-01-24,113.331
2020-01-25,112.831
2020-01-26,112.658
2020-01-27,112.712
2020-01-28,112.845
2020-01-29,112.826
2020-01-30,112.553
2020-01-31,112.416
2020-02-01,112.383
2020-02-02,112.732
2020-02-03,112.645
2020-02-04,112.583
2020-02-05,112.751
2020-02-06,112.257
2020-02-07,111.887
2020-02-08,112.090
2020-02-09,112.901
2020-02-10,114.384
2020-02-11,114.142
2020-02-12,113.907
2020-02-13,113.828
2020-02-14,113.462
2020-02-15,113.196
2020-02-16,113.530
2020-02-17,114.221
2020-02-18,113.805
2020-02-19,113.099
2020-02-20,112.419
2020-02-21,112.560
2020-02-22,113.031
2020-02-23,113.410
2020-02-24,113.674
2020-02-25,113.638
2020-02-26,113.524
2020-02-27,113.839
2020-02-28,113.983
2020-02-29,113.478
2020-03-01,112.978
2020-03-02,112.938
2020-03-03,112.957
2020-03-04,112.419
2020-03-05,112.344
2020-03-06,112.576
2020-03-07,112.614
2020-03-08,112.565
2020-03-09,112.263
2020-03-10,112.817
2020-03-11,112.949
2020-03-12,113.362
2020-03-13,113.383
2020-03-14,113.298
2020-03-15,113.359
2020-03-16,113.010
2020-03-17,113.053
2020-03-18,113.485
2020-03-19,113.298
2020-03-20,113.257
2020-03-21,113.193
2020-03-22,112.988
2020-03-23,112.746
2020-03-24,112.774
2020-03-25,112.928
2020-03-26,113.531
2020-03-27,113.453
2020-03-28,113.678
2020-03-29,113.720
2020-03-30,113.622
2020-03-31,113.369
2020-04-01,113.560
2020-04-02,113.899
2020-04-03,113.990
2020-04-04,113.580
2020-04-05,113.312
2020-04-06,112.944
2020-04-07,113.172
2020-04-08,112.891
2020-04-09,113.276
2020-04-10,113.738
2020-04-11,113.925
2020-04-12,113.618
2020-04-13,114.081
2020-04-14,114.193
2020-04-15,113.968
2020-04-16,114.108
2020-04-17,113.701
2020-04-18,113.440
2020-04-19,113.269
2020-04-20,112.820
2020-04-21,112.797
2020-04-22,112.962
2020-04-23,113.271
2020-04-24,113.613
2020-04-25,113.803
2020-04-26,113.899
2020-04-27,113.898
2020-04-28,113.794
2020-04-29,113.717
2020-04-30,113.327
2020-05-01,113.217
2020-05-02,112.903
2020-05-03,112.644
2020-05-04,112.824
2020-05-05,112.842
2020-05-06,113.419
2020-05-07,113.435
2020-05-08,113.129
2020-05-09,113.158
2020-05-10,112.851
2020-05-11,113.477
2020-05-12,113.661
2020-05-13,113.422
2020-05-14,113.497
2020-05-15,113.659
2020-05-16,113.557
2020-05-17,113.499
2020-05-18,113.526
2020-05-19,113.766
2020-05-20,113.349
2020-05-21,113.228
2020-05-22,112.968
2020-05-23,113.153
2020-05-24,113.260
2020-05-25,112.995
2020-05-26,112.788
2020-05-27,112.871
2020-05-28,113.110
2020-05-29,112.967
2020-05-30,113.025
2020-05-31,112.285
2020-06-01,112.108
2020-06-02,111.978
2020-06-03,112.215
2020-06-04,112.636
2020-06-05,112.679
2020-06-06,112.896
2020-06-07,113.128
2020-06-08,113.094
2020-06-09,113.331
2020-06-10,113.433
2020-06-11,113.341
2020-06-12,113.506
2020-06-13,112.684
2020-06-14,112.263
2020-06-15,112.261
2020-06-16,112.535
2020-06-17,112.727
2020-06-18,112.735
2020-06-19,112.428
2020-06-20,112.421
2020-06-21,112.686
2020-06-22,112.745
2020-06-23,112.741
2020-06-24,112.496
2020-06-25,112.554
2020-06-26,112.787
2020-06-27,113.356
2020-06-28,112.972
2020-06-29,113.227
2020-06-30,113.601
2020-07-01,113.413
2020-07-02,113.042
2020-07-03,112.921
2020-07-04,112.873
2020-07-05,112.640
2020-07-06,112.626
2020-07-07,112.754
2020-07-08,112.966
2020-07-09,113.048
2020-07-10,113.347
2020-07-11,113.210
2020-07-12,113.163
2020-07-13,112.969
2020-07-14,112.075
2020-07-15,112.132
2020-07-16,112.020
2020-07-17,112.088
2020-07-18,111.981
2020-07-19,111.943
2020-07-20,112.329
2020-07-21,112.480
2020-07-22,112.644
2020-07-23,113.248
2020-07-24,112.930
2020-07-25,112.669
2020-07-26,112.468
2020-07-27,112.639
2020-07-28,112.188
2020-07-29,112.234
2020-07-30,112.496
2020-07-31,112.925
2020-08-01,112.822
2020-08-02,112.762
2020-08-03,112.401
2020-08-04,112.434
2020-08-05,112.793
2020-08-06,112.785
2020-08-07,112.786
2020-08-08,112.952
2020-08-09,113.200
2020-08-10,113.812
2020-08-11,113.241
2020-08-12,112.720
2020-08-13,112.137
2020-08-14,111.804
2020-08-15,112.177
2020-08-16,112.599
2020-08-17,112.725
2020-08-18,112.502
2020-08-19,112.357
2020-08-20,112.504
2020-08-21,112.599
2020-08-22,112.727
2020-08-23,112.628
2020-08-24,112.887
2020-08-25,112.519
2020-08-26,112.486
2020-08-27,112.271
2020-08-28,112.400
2020-08-29,112.300
2020-08-30,112.233
2020-08-31,112.139
2020-09-01,111.907
2020-09-02,112.021
2020-09-03,111.826
2020-09-04,112.567
2020-09-05,112.961
2020-09-06,113.473
2020-09-07,113.359
2020-09-08,113.306
2020-09-09,113.517
2020-09-10,113.295
2020-09-11,113.043
2020-09-12,112.970
2020-09-13,113.269
2020-09-14,112.838
2020-09-15,112.527
2020-09-16,112.688
2020-09-17,112.974
2020-09-18,112.751
2020-09-19,113.094
2020-09-20,113.261
2020-09-21,112.882
2020-09-22,112.925
2020-09-23,112.618
2020-09-24,112.338
2020-09-25,111.628
2020-09-26,111.645
2020-09-27,111.177
2020-09-28,111.098
2020-09-29,111.079
2020-09-30,111.538
2020-10-01,111.978
2020-10-02,112.667
2020-10-03,112.544
2020-10-04,113.256
2020-10-05,113.361
2020-10-06,113.099
2020-10-07,112.736
2020-10-08,112.568
2020-10-09,112.466
2020-10-10,112.573
2020-10-11,112.435
2020-10-12,112.697
2020-10-13,112.532
2020-10-14,112.255
2020-10-15,112.621
2020-10-16,112.649
2020-10-17,113.183
2020-10-18,112.820
2020-10-19,112.518
2020-10-20,112.195
2020-10-21,112.050
2020-10-22,111.781
2020-10-23,112.553
2020-10-24,111.903
2020-10-25,111.546
2020-10-26,111.622
2020-10-27,112.053
2020-10-28,112.108
2020-10-29,112.255
2020-10-30,112.275
2020-10-31,112.230
2020-11-01,112.392
2020-11-02,112.781
2020-11-03,113.111
2020-11-04,113.135
2020-11-05,113.352
2020-11-06,112.610
2020-11-07,112.167
2020-11-08,112.631
2020-11-09,112.875
2020-11-10,112.481
2020-11-11,112.836
2020-11-12,112.527
2020-11-13,112.603
2020-11-14,112.806
2020-11-15,112.496
2020-11-16,112.335
2020-11-17,111.803
2020-11-18,112.106
2020-11-19,112.430
2020-11-20,112.017
2020-11-21,111.841
2020-11-22,111.864
2020-11-23,112.416
2020-11-24,112.472
2020-11-25,112.152
2020-11-26,112.284
2020-11-27,111.810
2020-11-28,111.877
2020-11-29,112.443
2020-11-30,112.643
2020-12-01,113.057
2020-12-02,112.662
2020-12-03,111.962
2020-12-04,111.341
2020-12-05,110.470
2020-12-06,111.002
2020-12-07,111.221
2020-12-08,111.684
2020-12-09,112.124
2020-12-10,111.255
2020-12-11,111.085
2020-12-12,111.036
2020-12-13,111.258
2020-12-14,111.642
2020-12-15,111.506
2020-12-16,111.548
2020-12-17,111.551
2020-12-18,111.088
2020-12-19,110.961
2020-12-20,110.898
2020-12-21,111.615
2020-12-22,111.640
2020-12-23,111.913
2020-12-24,112.143
2020-12-25,112.287
2020-12-26,112.914
2020-12-27,112.934
2020-12-28,112.708
2020-12-29,112.685
2020-12-30,112.376
2020-12-31,112.783
2021-01-01,112.488
2021-01-02,112.333
2021-01-03,112.308
2021-01-04,112.093
2021-01-05,111.996
2021-01-06,111.426
2021-01-07,111.763
2021-01-08,111.859
2021-01-09,111.756
2021-01-10,111.727
2021-01-11,111.488
2021-01-12,110.904
2021-01-13,111.015
2021-01-14,110.919
2021-01-15,110.939
2021-01-16,110.829
2021-01-17,110.930
2021-01-18,111.250
2021-01-19,111.950
2021-01-20,111.859
2021-01-21,111.883
2021-01-22,112.027
2021-01-23,111.477
2021-01-24,111.542
2021-01-25,111.695
2021-01-26,111.495
2021-01-27,111.649
2021-01-28,111.369
2021-01-29,111.548
2021-01-30,111.843
2021-01-31,111.874
2021-02-01,111.130
2021-02-02,110.924
2021-02-03,110.820
2021-02-04,110.384
2021-02-05,110.474
2021-02-06,110.535
2021-02-07,110.196
2021-02-08,110.372
2021-02-09,110.119
2021-02-10,110.111
2021-02-11,110.002
2021-02-12,109.824
2021-02-13,110.056
2021-02-14,110.089
2021-02-15,110.120
2021-02-16,110.218
2021-02-17,110.210
2021-02-18,110.557
2021-02-19,111.024
2021-02-20,110.426
2021-02-21,110.025
2021-02-22,110.214
2021-02-23,109.755
2021-02-24,109.052
2021-02-25,109.891
2021-02-26,110.750
2021-02-27,111.115
2021-02-28,111.398
2021-03-01,111.345
2021-03-02,111.328
2021-03-03,111.675
2021-03-04,112.283
2021-03-05,112.483
2021-03-06,112.539
2021-03-07,112.168
2021-03-08,112.016
2021-03-09,111.982
2021-03-10,111.796
2021-03-11,111.976
2021-03-12,111.993
2021-03-13,111.418
2021-03-14,111.294
2021-03-15,111.412
2021-03-16,111.552
2021-03-17,111.666
2021-03-18,111.785
2021-03-19,112.051
2021-03-20,111.855
2021-03-21,111.752
2021-03-22,111.391
2021-03-23,111.168
2021-03-24,111.363
2021-03-25,111.492
2021-03-26,111.333
2021-03-27,111.333
2021-03-28,111.680
2021-03-29,112.273
2021-03-30,112.866
2021-03-31,112.876
2021-04-01,112.954
2021-04-02,112.906
2021-04-03,112.498
2021-04-04,112.697
2021-04-05,113.543
2021-04-06,113.201
2021-04-07,112.656
2021-04-08,112.399
2021-04-09,112.736
2021-04-10,112.541
2021-04-11,112.284
2021-04-12,111.988
2021-04-13,111.921
2021-04-14,112.153
2021-04-15,111.986
2021-04-16,111.627
2021-04-17,111.353
2021-04-18,111.106
2021-04-19,111.024
2021-04-20,111.040
2021-04-21,111.585
2021-04-22,111.970
2021-04-23,112.189
2021-04-24,112.345
2021-04-25,112.534
2021-04-26,111.652
2021-04-27,112.473
2021-04-28,112.922
2021-04-29,113.015
2021-04-30,112.961
2021-05-01,112.727
2021-05-02,112.647
2021-05-03,112.522
2021-05-04,112.282
2021-05-05,112.776
2021-05-06,112.814
2021-05-07,112.868
2021-05-08,112.655
2021-05-09,112.304
2021-05-10,111.844
2021-05-11,111.506
2021-05-12,111.599
2021-05-13,111.476
2021-05-14,111.636
2021-05-15,111.863
2021-05-16,111.969
2021-05-17,112.333
2021-05-18,111.237
2021-05-19,111.057
2021-05-20,111.473
2021-05-21,112.062
2021-05-22,112.473
2021-05-23,112.775
2021-05-24,112.425
2021-05-25,112.775
2021-05-26,112.764
2021-05-27,111.884
2021-05-28,112.064
2021-05-29,111.992
2021-05-30,112.069
2021-05-31,112.413
2021-06-01,112.555
2021-06-02,112.634
2021-06-03,112.144
2021-06-04,111.983
2021-06-05,111.914
2021-06-06,112.155
2021-06-07,111.855
2021-06-08,111.598
2021-06-09,111.809
2021-06-10,112.129
2021-06-11,112.361
2021-06-12,111.969
2021-06-13,112.389
2021-06-14,111.988
2021-06-15,112.098
2021-06-16,112.079
2021-06-17,111.578
2021-06-18,111.138
2021-06-19,111.380
2021-06-20,111.509
2021-06-21,111.788
2021-06-22,111.429
2021-06-23,111.703
2021-06-24,112.012
2021-06-25,112.020
2021-06-26,112.128
2021-06-27,112.004
2021-06-28,111.872
2021-06-29,111.955
2021-06-30,112.022
2021-07-01,111.491
2021-07-02,111.063
2021-07-03,111.329
2021-07-04,111.654
2021-07-05,111.720
2021-07-06,111.906
2021-07-07,111.417
2021-07-08,111.933
2021-07-09,112.054
2021-07-10,111.642
2021-07-11,111.618
2021-07-12,111.999
2021-07-13,112.068
2021-07-14,111.776
2021-07-15,111.339
2021-07-16,111.158
2021-07-17,111.459
2021-07-18,112.016
2021-07-19,111.827
2021-07-20,111.594
2021-07-21,111.113
2021-07-22,111.187
2021-07-23,110.991
2021-07-24,110.819
2021-07-25,110.985
2021-07-26,111.270
2021-07-27,111.406
2021-07-28,110.735
2021-07-29,110.925
2021-07-30,111.402
2021-07-31,111.577
2021-08-01,111.883
2021-08-02,111.732
2021-08-03,110.913
2021-08-04,111.048
2021-08-05,110.790
2021-08-06,110.927
2021-08-07,111.115
2021-08-08,111.091
2021-08-09,111.319
2021-08-10,111.710
2021-08-11,111.756
2021-08-12,111.626
2021-08-13,111.855
2021-08-14,112.351
2021-08-15,112.298
2021-08-16,112.031
2021-08-17,112.055
2021-08-18,112.663
2021-08-19,113.422
2021-08-20,113.868
2021-08-21,113.387
2021-08-22,113.691
2021-08-23,113.105
2021-08-24,112.084
2021-08-25,111.838
2021-08-26,111.731
2021-08-27,111.678
2021-08-28,111.812
2021-08-29,111.443
2021-08-30,111.030
2021-08-31,111.555
2021-09-01,111.872
2021-09-02,112.176
2021-09-03,112.248
2021-09-04,112.177
2021-09-05,112.097
2021-09-06,112.133
2021-09-07,112.519
2021-09-08,111.729
2021-09-09,112.061
2021-09-10,112.409
2021-09-11,112.290
2021-09-12,111.657
2021-09-13,112.329
2021-09-14,112.409
2021-09-15,112.370
2021-09-16,112.607
2021-09-17,112.883
2021-09-18,111.721
2021-09-19,111.566
2021-09-20,111.602
2021-09-21,111.570
2021-09-22,111.073
2021-09-23,111.468
2021-09-24,111.169
2021-09-25,110.889
2021-09-26,110.540
2021-09-27,110.284
2021-09-28,110.289
2021-09-29,110.669
2021-09-30,111.111
2021-10-01,110.733
2021-10-02,110.873
2021-10-03,111.373
2021-10-04,111.489
2021-10-05,112.249
2021-10-06,112.070
2021-10-07,111.652
2021-10-08,112.083
2021-10-09,112.269
2021-10-10,112.377
2021-10-11,111.750
2021-10-12,111.060
2021-10-13,111.457
2021-10-14,112.169
2021-10-15,112.882
2021-10-16,112.472
2021-10-17,111.255
2021-10-18,111.250
2021-10-19,111.602
2021-10-20,111.285
2021-10-21,111.909
2021-10-22,112.000
2021-10-23,112.201
2021-10-24,112.300
2021-10-25,111.698
2021-10-26,111.554
2021-10-27,111.194
2021-10-28,112.017
2021-10-29,111.801
2021-10-30,112.090
2021-10-31,110.970
2021-11-01,110.912
2021-11-02,110.377
2021-11-03,109.902
2021-11-04,104.671
2021-11-05,106.764
2021-11-06,109.044
2021-11-07,110.093
2021-11-08,110.315
2021-11-09,110.455
2021-11-10,110.897
2021-11-11,111.593
2021-11-12,111.828
2021-11-13,111.557
2021-11-14,111.709
2021-11-15,111.396
2021-11-16,111.452
2021-11-17,111.142
2021-11-18,111.450
2021-11-19,111.649
2021-11-20,111.379
2021-11-21,111.067
2021-11-22,111.164
2021-11-23,111.168
2021-11-24,111.074
2021-11-25,112.169
2021-11-26,112.617
2021-11-27,111.926
2021-11-28,111.938
2021-11-29,111.899
2021-11-30,111.868
2021-12-01,111.057
2021-12-02,110.811
2021-12-03,110.375
2021-12-04,110.710
2021-12-05,110.506
2021-12-06,110.495
2021-12-07,111.280
2021-12-08,111.289
2021-12-09,111.288
2021-12-10,111.745
2021-12-11,111.021
2021-12-12,110.893
2021-12-13,111.308
2021-12-14,111.075
2021-12-15,111.279
2021-12-16,111.764
2021-12-17,111.641
2021-12-18,112.103
2021-12-19,112.266
2021-12-20,111.214
2021-12-21,111.413
2021-12-22,111.348
2021-12-23,111.210
2021-12-24,111.111
2021-12-25,111.402
2021-12-26,111.799
2021-12-27,111.800
2021-12-28,110.995
2021-12-29,111.088
2021-12-30,110.968
2021-12-31,111.481
2022-01-01,110.534
2022-01-02,110.054
2022-01-03,110.602
2022-01-04,110.999
2022-01-05,111.761
2022-01-06,112.077
2022-01-07,111.659
2022-01-08,112.180
2022-01-09,110.685
2022-01-10,110.376
2022-01-11,110.437
2022-01-12,110.787
2022-01-13,111.441
2022-01-14,111.521
2022-01-15,111.658
2022-01-16,111.584
2022-01-17,111.446
2022-01-18,111.046
2022-01-19,110.952
2022-01-20,111.615
2022-01-21,111.816
2022-01-22,111.048
2022-01-23,110.698
2022-01-24,111.477
2022-01-25,111.248
2022-01-26,110.125
2022-01-27,109.863
2022-01-28,109.908
2022-01-29,110.119
2022-01-30,110.341
2022-01-31,111.036
2022-02-01,111.413
2022-02-02,110.188
2022-02-03,110.195
2022-02-04,110.327
2022-02-05,110.192
2022-02-06,110.724
2022-02-07,110.862
2022-02-08,111.122
2022-02-09,111.400
2022-02-10,110.961
2022-02-11,111.517
2022-02-12,111.093
2022-02-13,110.311
2022-02-14,109.895
2022-02-15,110.001
2022-02-16,110.164
2022-02-17,110.254
2022-02-18,109.787
2022-02-19,109.796
2022-02-20,109.299
2022-02-21,108.814
2022-02-22,108.214
2022-02-23,107.915
2022-02-24,108.570
2022-02-25,109.354
2022-02-26,109.343
2022-02-27,109.099
2022-02-28,109.727
2022-03-01,110.105
2022-03-02,110.502
2022-03-03,110.471
2022-03-04,110.438
2022-03-05,109.998
2022-03-06,109.704
2022-03-07,109.865
2022-03-08,109.800
2022-03-09,110.051
2022-03-10,110.196
2022-03-11,109.656
2022-03-12,110.296
2022-03-13,110.115
2022-03-14,106.772
2022-03-15,108.156
2022-03-16,108.467
2022-03-17,109.090
2022-03-18,109.546
2022-03-19,109.984
2022-03-20,109.979
2022-03-21,109.961
2022-03-22,110.337
2022-03-23,110.428
2022-03-24,110.789
2022-03-25,111.073
2022-03-26,111.300
2022-03-27,110.204
2022-03-28,109.631
2022-03-29,110.426
2022-03-30,110.927
2022-03-31,109.335
2022-04-01,109.266
2022-04-02,108.865
2022-04-03,109.138
2022-04-04,109.051
2022-04-05,109.740
2022-04-06,110.171
2022-04-07,111.149
2022-04-08,109.596
2022-04-09,110.248
2022-04-10,110.216
2022-04-11,110.040
2022-04-12,110.337
2022-04-13,110.174
2022-04-14,109.962
2022-04-15,109.815
2022-04-16,109.703
2022-04-17,109.825
2022-04-18,109.785
2022-04-19,110.209
2022-04-20,110.762
2022-04-21,109.584
2022-04-22,108.671
2022-04-23,108.117
2022-04-24,108.304
2022-04-25,108.992
2022-04-26,109.757
2022-04-27,109.755
2022-04-28,109.548
2022-04-29,108.975
2022-04-30,108.326
2022-05-01,108.123
2022-05-02,108.348
2022-05-03,108.908
2022-05-04,108.989
2022-05-05,108.671
2022-05-06,108.782
2022-05-07,108.918
2022-05-08,109.362
2022-05-09,108.328
2022-05-10,108.471
2022-05-11,109.151
2022-05-12,109.271
2022-05-13,108.971
2022-05-14,108.983
2022-05-15,108.420
2022-05-16,108.616
2022-05-17,108.554
2022-05-18,108.556
2022-05-19,108.064
2022-05-20,105.956
2022-05-21,105.979
2022-05-22,107.160
2022-05-23,107.919
2022-05-24,108.729
2022-05-25,109.137
2022-05-26,109.255
2022-05-27,109.281
2022-05-28,106.830
2022-05-29,106.712
2022-05-30,106.518
2022-05-31,106.176
2022-06-01,106.301
2022-06-02,106.736
2022-06-03,107.017
2022-06-04,107.064
2022-06-05,107.642
2022-06-06,107.242
2022-06-07,107.006
2022-06-08,107.920
2022-06-09,108.621
2022-06-10,109.530
2022-06-11,108.928
2022-06-12,108.612
2022-06-13,108.577
2022-06-14,108.431
2022-06-15,106.532
2022-06-16,105.079
2022-06-17,105.103
2022-06-18,104.464
2022-06-19,104.356
2022-06-20,104.855
2022-06-21,106.052
2022-06-22,106.488
2022-06-23,106.602
2022-06-24,106.512
2022-06-25,106.608
2022-06-26,105.654
2022-06-27,105.299
2022-06-28,105.585
2022-06-29,106.034
2022-06-30,106.298
2022-07-01,106.586
2022-07-02,106.768
2022-07-03,106.645
2022-07-04,107.514
2022-07-05,108.116
2022-07-06,108.773
2022-07-07,108.133
2022-07-08,108.320
2022-07-09,108.676
2022-07-10,108.183
2022-07-11,107.295
2022-07-12,105.340
2022-07-13,104.201
2022-07-14,104.547
2022-07-15,105.065
2022-07-16,105.831
2022-07-17,106.564
2022-07-18,106.818
2022-07-19,105.036
2022-07-20,104.713
2022-07-21,105.434
2022-07-22,105.471
2022-07-23,102.329
2022-07-24,102.079
2022-07-25,102.468
2022-07-26,103.203
2022-07-27,103.060
2022-07-28,103.570
2022-07-29,103.423
2022-07-30,103.749
2022-07-31,104.146
2022-08-01,104.784
2022-08-02,105.141
2022-08-03,104.998
2022-08-04,105.336
2022-08-05,105.851
2022-08-06,106.156
2022-08-07,106.095
2022-08-08,104.783
2022-08-09,103.784
2022-08-10,103.150
2022-08-11,103.105
2022-08-12,103.952
2022-08-13,104.441
2022-08-14,105.081
2022-08-15,105.999
2022-08-16,106.736
2022-08-17,105.622
2022-08-18,104.531
2022-08-19,103.856
2022-08-20,102.458
2022-08-21,102.106
2022-08-22,102.934
2022-08-23,103.213
2022-08-24,103.614
2022-08-25,103.925
2022-08-26,103.875
2022-08-27,104.023
2022-08-28,104.375
2022-08-29,104.429
2022-08-30,104.749
2022-08-31,104.900
2022-09-01,105.569
2022-09-02,105.608
2022-09-03,105.126
2022-09-04,105.153
2022-09-05,104.140
2022-09-06,105.374
2022-09-07,106.504
2022-09-08,106.672
2022-09-09,106.147
2022-09-10,106.437
2022-09-11,106.983
2022-09-12,107.506
2022-09-13,107.982
2022-09-14,107.669
2022-09-15,107.842
2022-09-16,107.020
2022-09-17,106.762
2022-09-18,105.747
2022-09-19,104.945
2022-09-20,104.275
2022-09-21,103.470
2022-09-22,103.399
2022-09-23,103.598
2022-09-24,104.303
2022-09-25,105.029
2022-09-26,105.404
2022-09-27,103.098
2022-09-28,102.955
2022-09-29,104.040
2022-09-30,103.781
2022-10-01,103.979
2022-10-02,103.940
2022-10-03,104.069
2022-10-04,103.604
2022-10-05,105.915
2022-10-06,106.883
2022-10-07,108.006
2022-10-08,107.520
2022-10-09,107.476
2022-10-10,107.366
2022-10-11,107.978
2022-10-12,108.614
2022-10-13,108.840
2022-10-14,108.591
2022-10-15,105.918
2022-10-16,105.246
2022-10-17,105.311
2022-10-18,105.755
2022-10-19,105.986
2022-10-20,106.336
2022-10-21,106.202
2022-10-22,105.796
2022-10-23,105.987
2022-10-24,105.769
2022-10-25,105.527
2022-10-26,105.508
2022-10-27,105.721
2022-10-28,105.749
2022-10-29,106.255
2022-10-30,106.335
2022-10-31,106.053
2022-11-01,106.546
2022-11-02,106.627
2022-11-03,106.668
2022-11-04,106.983
2022-11-05,107.396
2022-11-06,108.170
2022-11-07,106.819
2022-11-08,105.919
2022-11-09,107.025
2022-11-10,106.878
2022-11-11,106.764
2022-11-15,106.423
2022-11-16,106.518
2022-11-17,106.706
2022-11-18,106.928
2022-11-19,106.382
2022-11-20,106.168
2022-11-21,105.423
2022-11-22,105.256
2022-11-23,105.298
2022-11-24,105.400
2022-11-25,105.521
2022-11-26,105.319
2022-11-27,104.965
2022-11-28,104.299
2022-11-29,104.167
2022-11-30,104.539
2022-12-01,104.386
2022-12-02,104.562
2022-12-03,104.175
2022-12-04,104.294
2022-12-05,105.081
2022-12-06,105.112
2022-12-07,105.174
2022-12-08,104.224
2022-12-09,104.302
2022-12-10,104.614
2022-12-11,104.898
2022-12-12,104.959
2022-12-13,105.224
2022-12-14,105.006
2022-12-15,105.352
2022-12-16,105.009
2022-12-17,105.001
2022-12-18,104.848
2022-12-19,103.532
2022-12-20,103.131
2022-12-21,102.880
2022-12-22,102.759
2022-12-23,103.174
2022-12-24,103.362
2022-12-25,103.397
2022-12-26,101.391
2022-12-27,100.540
2022-12-28,101.105
2022-12-29,101.985
2022-12-30,101.999
2022-12-31,103.313
2023-01-01,104.737
2023-01-02,105.112
2023-01-03,105.587
2023-01-04,103.764
2023-01-05,104.831
2023-01-06,104.405
2023-01-07,104.322
2023-01-08,104.418
2023-01-09,104.533
2023-01-10,105.157
2023-01-11,104.649
2023-01-12,104.531
2023-01-13,103.622
2023-01-14,102.987
2023-01-15,103.136
2023-01-16,103.166
2023-01-17,102.880
2023-01-18,101.397
2023-01-19,101.617
2023-01-20,100.949
2023-01-21,100.349
2023-01-22,100.970
2023-01-23,102.266
2023-01-24,102.339
2023-01-25,102.566
2023-01-26,102.623
2023-01-27,102.326
2023-01-28,103.018
2023-01-29,103.885
2023-01-30,104.352
2023-01-31,104.251
2023-02-01,105.007
2023-02-02,104.502
2023-02-03,103.689
2023-02-04,103.778
2023-02-05,103.359
2023-02-06,102.999
2023-02-07,102.524
2023-02-08,101.978
2023-02-09,101.662
2023-02-10,101.943
2023-02-11,102.213
2023-02-12,102.204
2023-02-13,102.572
2023-02-14,101.504
2023-02-15,101.100
2023-02-16,100.878
2023-02-17,100.713
2023-02-18,101.053
2023-02-19,101.353
2023-02-20,101.007
2023-02-26,100.080
2023-03-02,100.181
2023-03-03,101.140
2023-03-04,101.064
2023-03-05,101.445
2023-03-06,101.693
2023-03-07,102.525
2023-03-08,103.097
2023-03-09,103.465
2023-03-10,103.721
2023-03-11,103.538
2023-03-12,103.865
2023-03-13,103.646
2023-03-14,102.988
2023-03-15,101.004
2023-03-16,100.431
2023-03-17,101.024
2023-03-18,100.447
2023-03-19,100.621
2023-03-20,100.234
2023-03-27,100.472
2023-03-28,100.988
2023-03-29,100.928
2023-03-30,100.956
2023-03-31,100.834
2023-04-01,101.285
2023-04-02,101.768
2023-04-03,101.954
2023-04-04,102.098
2023-04-05,102.475
2023-04-06,102.785
2023-04-07,103.439
2023-04-08,103.982
2023-04-09,104.290
2023-04-10,104.381
2023-04-11,103.857
2023-04-12,103.702
2023-04-13,103.714
2023-04-14,103.117
2023-04-15,102.352
2023-04-16,102.605
2023-04-17,102.518
2023-04-18,101.474
2023-04-19,100.473
2023-04-20,101.175
2023-04-21,101.443
2023-04-22,101.737
2023-04-23,101.964
2023-04-26,101.298
2023-04-27,102.096
2023-04-28,102.109
